race_id,driver_id,races_count_previous_5,top10_finishes_previous_5,top10_rate_previous_5,points_previous_5,avg_points_previous_5,points_finishes_previous_5,avg_finish_position_previous_5,avg_grid_position_previous_5,best_finish_previous_5,worst_finish_previous_5,avg_laps_completed_previous_5,dnf_previous_5
2022_06,albon,5,2,0.4,3.0,0.6,2,11.4,17.2,9,14,56.2,1
2022_06,zhou,5,1,0.2,1.0,0.2,1,13.4,11.6,10,20,46.6,1
2022_06,leclerc,5,5,1.0,97.0,19.4,5,2.4,1.4,1,6,57.0,0
2022_07,perez,5,5,1.0,79.0,15.8,5,2.8,3.2,2,4,58.8,0
2022_07,sainz,5,3,0.6,42.0,8.4,3,10.0,4.2,3,20,34.8,2
2022_07,max_verstappen,5,4,0.8,102.0,20.4,4,4.4,2.4,1,18,54.8,1
2022_07,leclerc,5,4,0.8,71.0,14.2,4,6.2,1.4,1,20,51.0,1
2022_07,russell,5,5,1.0,62.0,12.4,5,4.0,7.8,3,5,58.8,0
2022_07,norris,5,4,0.8,35.0,7.0,4,8.4,7.8,3,19,55.2,1
2022_07,alonso,5,1,0.2,2.0,0.4,1,14.4,11.4,9,19,44.0,2
2022_07,hamilton,5,4,0.8,31.0,6.2,4,7.6,9.2,4,13,58.6,0
2022_07,bottas,5,4,0.8,28.0,5.6,4,8.2,7.8,5,15,56.0,1
2022_07,vettel,5,1,0.2,4.0,0.8,1,13.2,12.2,8,19,52.4,2
2022_07,gasly,5,2,0.4,6.0,1.2,2,12.0,11.6,8,18,56.0,1
2022_07,ocon,5,4,0.8,24.0,4.8,4,8.4,12.2,6,14,58.6,0
2022_07,ricciardo,5,1,0.2,8.0,1.6,1,13.2,10.0,6,18,55.4,1
2022_07,stroll,5,2,0.4,2.0,0.4,2,12.0,12.8,10,15,58.2,0
2022_07,latifi,5,0,0.0,0.0,0.0,0,16.0,18.6,14,18,50.8,1
2022_07,zhou,5,0,0.0,0.0,0.0,0,15.2,11.6,11,20,40.8,2
2022_07,tsunoda,5,2,0.4,7.0,1.4,2,12.6,13.2,7,19,48.4,1
2022_07,albon,5,2,0.4,3.0,0.6,2,12.4,18.0,9,18,57.6,1
2022_07,mick_schumacher,5,0,0.0,0.0,0.0,0,15.8,10.0,13,20,48.2,1
2022_07,kevin_magnussen,5,2,0.4,4.0,0.8,2,13.0,11.6,9,17,58.0,1
2022_08,max_verstappen,5,4,0.8,92.0,18.4,4,4.8,2.4,1,18,57.6,1
2022_08,perez,5,5,1.0,92.0,18.4,5,2.2,3.6,1,4,61.6,0
2022_08,russell,5,5,1.0,62.0,12.4,5,4.0,7.8,3,5,61.6,0
2022_08,hamilton,5,4,0.8,34.0,6.8,4,7.2,7.8,4,13,61.4,0
2022_08,gasly,5,1,0.2,2.0,0.4,1,12.6,13.2,9,18,58.8,1
2022_08,vettel,5,2,0.4,5.0,1.0,2,13.0,11.0,8,19,53.6,2
2022_08,alonso,5,2,0.4,8.0,1.6,2,12.6,11.4,7,19,49.8,1
2022_08,ricciardo,5,1,0.2,8.0,1.6,1,12.4,10.0,6,18,61.2,0
2022_08,norris,5,4,0.8,38.0,7.6,4,8.2,6.6,3,19,58.0,1
2022_08,ocon,5,3,0.6,16.0,3.2,3,9.6,13.2,7,14,61.4,0
2022_08,bottas,5,5,1.0,30.0,6.0,5,7.0,8.6,5,9,61.6,0
2022_08,albon,5,2,0.4,3.0,0.6,2,13.2,18.0,9,18,57.8,1
2022_08,tsunoda,5,2,0.4,7.0,1.4,2,12.2,11.6,7,17,61.0,0
2022_08,mick_schumacher,5,0,0.0,0.0,0.0,0,15.6,13.0,13,19,53.0,1
2022_08,latifi,5,0,0.0,0.0,0.0,0,15.4,18.8,14,16,60.6,0
2022_08,stroll,5,2,0.4,2.0,0.4,2,12.2,13.8,10,15,61.2,0
2022_08,kevin_magnussen,5,1,0.2,2.0,0.4,1,15.2,12.2,9,20,51.8,2
2022_08,zhou,5,0,0.0,0.0,0.0,0,16.2,13.2,11,20,43.4,2
2022_08,leclerc,5,4,0.8,64.0,12.8,4,6.6,1.2,1,20,53.8,1
2022_08,sainz,5,3,0.6,45.0,9.0,3,9.8,4.0,2,20,37.6,2
2022_09,max_verstappen,5,5,1.0,117.0,23.4,5,1.4,2.6,1,3,60.2,0
2022_09,sainz,5,3,0.6,45.0,9.0,3,9.8,3.0,2,20,39.0,2
2022_09,hamilton,5,4,0.8,34.0,6.8,4,7.2,8.2,4,13,60.0,0
2022_09,russell,5,5,1.0,62.0,12.4,5,4.0,7.6,3,5,60.2,0
2022_09,leclerc,5,3,0.6,38.0,7.6,3,10.2,1.2,2,20,46.4,2
2022_09,ocon,5,3,0.6,11.0,2.2,3,10.2,14.2,7,14,60.0,0
2022_09,bottas,5,4,0.8,26.0,5.2,4,7.6,9.2,5,11,60.0,0
2022_09,zhou,5,0,0.0,0.0,0.0,0,17.6,13.2,15,20,36.4,3
2022_09,alonso,5,3,0.6,14.0,2.8,3,10.6,11.4,7,19,48.6,1
2022_09,stroll,5,2,0.4,2.0,0.4,2,13.0,13.8,10,16,58.8,1
2022_09,ricciardo,5,1,0.2,4.0,0.8,1,12.8,11.0,8,18,59.8,0
2022_09,vettel,5,3,0.6,13.0,2.6,3,10.4,9.4,6,17,59.4,1
2022_09,albon,5,1,0.2,2.0,0.4,1,13.6,17.4,9,18,56.2,1
2022_09,gasly,5,1,0.2,10.0,2.0,1,11.8,12.2,5,18,57.4,1
2022_09,norris,5,4,0.8,30.0,6.0,4,9.0,8.0,3,19,56.6,1
2022_09,latifi,5,0,0.0,0.0,0.0,0,15.2,18.8,14,16,59.2,0
2022_09,kevin_magnussen,5,1,0.2,2.0,0.4,1,15.8,12.2,9,20,46.6,3
2022_09,tsunoda,5,2,0.4,7.0,1.4,2,11.8,10.6,7,17,59.6,0
2022_09,mick_schumacher,5,0,0.0,0.0,0.0,0,15.8,14.0,14,19,51.6,1
2022_09,perez,5,5,1.0,93.0,18.6,5,2.2,3.4,1,4,60.2,0
2022_10,sainz,5,4,0.8,64.0,12.8,4,6.2,2.8,2,20,53.0,1
2022_10,perez,5,4,0.8,75.0,15.0,4,5.8,5.4,1,20,49.0,1
2022_10,hamilton,5,5,1.0,49.0,9.8,5,5.2,6.2,3,8,61.6,0
2022_10,leclerc,5,3,0.6,40.0,8.0,3,10.0,4.6,2,20,47.8,2
2022_10,alonso,5,4,0.8,16.0,3.2,4,8.6,10.0,7,11,61.4,0
2022_10,norris,5,3,0.6,15.0,3.0,3,11.4,9.8,6,19,58.0,1
2022_10,max_verstappen,5,5,1.0,116.0,23.2,5,1.4,2.6,1,3,61.6,0
2022_10,mick_schumacher,5,0,0.0,0.0,0.0,0,16.2,13.2,14,19,42.8,2
2022_10,vettel,5,2,0.4,9.0,1.8,2,11.2,10.0,6,17,60.8,1
2022_10,kevin_magnussen,5,0,0.0,0.0,0.0,0,17.4,11.6,16,20,48.0,3
2022_10,stroll,5,2,0.4,2.0,0.4,2,13.0,14.2,10,16,60.4,1
2022_10,latifi,5,0,0.0,0.0,0.0,0,15.2,18.6,14,16,60.8,0
2022_10,ricciardo,5,1,0.2,4.0,0.8,1,11.4,11.6,8,13,61.4,0
2022_10,tsunoda,5,1,0.2,1.0,0.2,1,14.0,12.2,10,18,56.4,1
2022_10,ocon,5,4,0.8,19.0,3.8,4,8.6,12.4,6,12,61.6,0
2022_10,gasly,5,1,0.2,10.0,2.0,1,12.2,11.8,5,18,59.0,1
2022_10,bottas,5,4,0.8,22.0,4.4,4,8.0,10.0,6,11,61.4,0
2022_10,russell,5,5,1.0,62.0,12.4,5,4.0,7.0,3,5,61.6,0
2022_10,zhou,5,1,0.2,4.0,0.8,1,16.2,15.2,8,20,38.0,3
2022_10,albon,5,1,0.2,2.0,0.4,1,14.0,16.2,9,18,57.8,1
2022_11,leclerc,5,3,0.6,34.0,6.8,3,10.4,5.0,4,20,46.8,2
2022_11,max_verstappen,5,5,1.0,96.0,19.2,5,2.6,2.4,1,7,60.6,0
2022_11,hamilton,5,5,1.0,57.0,11.4,5,4.6,6.0,3,8,60.6,0
2022_11,russell,5,4,0.8,52.0,10.4,4,6.6,6.2,3,18,50.2,1
2022_11,ocon,5,3,0.6,15.0,3.0,3,10.0,11.4,6,15,57.6,1
2022_11,mick_schumacher,5,1,0.2,4.0,0.8,1,14.8,14.0,8,19,41.8,2
2022_11,norris,5,4,0.8,23.0,4.6,4,8.8,9.4,6,15,60.6,0
2022_11,kevin_magnussen,5,1,0.2,1.0,0.2,1,16.2,11.8,10,20,47.2,2
2022_11,ricciardo,5,1,0.2,4.0,0.8,1,11.4,11.6,8,13,60.4,0
2022_11,alonso,5,5,1.0,26.0,5.2,5,7.4,9.2,5,9,60.4,0
2022_11,bottas,5,3,0.6,16.0,3.2,3,10.0,11.4,6,17,54.0,1
2022_11,albon,5,0,0.0,0.0,0.0,0,16.2,15.8,12,20,46.4,2
2022_11,stroll,5,1,0.2,1.0,0.2,1,13.2,18.2,10,16,59.4,1
2022_11,zhou,5,1,0.2,4.0,0.8,1,16.0,13.6,8,19,36.8,3
2022_11,gasly,5,1,0.2,10.0,2.0,1,11.8,12.6,5,16,55.2,1
2022_11,tsunoda,5,1,0.2,1.0,0.2,1,14.4,13.0,10,18,55.4,1
2022_11,vettel,5,3,0.6,11.0,2.2,3,9.6,13.6,6,12,60.4,0
2022_11,sainz,5,4,0.8,74.0,14.8,4,5.8,2.6,1,20,52.0,1
2022_11,latifi,5,0,0.0,0.0,0.0,0,14.8,16.8,12,16,59.8,0
2022_11,perez,5,4,0.8,81.0,16.2,4,5.4,5.4,1,20,48.0,1
2022_12,max_verstappen,5,5,1.0,90.0,18.0,5,2.8,2.2,1,7,61.6,0
2022_12,hamilton,5,5,1.0,62.0,12.4,5,4.2,6.4,3,8,61.6,0
2022_12,russell,5,4,0.8,49.0,9.8,4,6.8,6.2,3,18,51.2,1
2022_12,perez,5,3,0.6,62.0,12.4,3,9.0,5.4,1,20,39.6,2
2022_12,sainz,5,3,0.6,62.0,12.4,3,8.6,2.6,1,20,50.0,2
2022_12,alonso,5,5,1.0,25.0,5.0,5,7.6,9.0,5,10,61.4,0
2022_12,norris,5,4,0.8,25.0,5.0,4,8.6,9.2,6,15,61.4,0
2022_12,ocon,5,3,0.6,19.0,3.8,3,9.6,10.2,5,15,58.6,1
2022_12,ricciardo,5,2,0.4,6.0,1.2,2,10.8,12.0,8,13,61.4,0
2022_12,stroll,5,1,0.2,1.0,0.2,1,12.8,17.2,10,16,60.4,1
2022_12,vettel,5,3,0.6,11.0,2.2,3,10.8,14.0,6,17,61.4,0
2022_12,gasly,5,1,0.2,10.0,2.0,1,12.2,12.6,5,16,56.2,1
2022_12,albon,5,0,0.0,0.0,0.0,0,15.0,15.2,12,20,47.6,2
2022_12,bottas,5,2,0.4,8.0,1.6,2,11.0,10.0,7,17,54.8,1
2022_12,mick_schumacher,5,2,0.4,12.0,2.4,2,13.2,13.8,6,19,42.8,2
2022_12,zhou,5,1,0.2,4.0,0.8,1,15.0,13.2,8,19,45.2,2
2022_12,latifi,5,0,0.0,0.0,0.0,0,15.4,16.4,12,19,56.6,1
2022_12,kevin_magnussen,5,2,0.4,5.0,1.0,2,14.4,11.6,8,20,48.4,2
2022_12,leclerc,5,4,0.8,59.0,11.8,4,6.6,5.2,1,19,55.6,1
2022_12,tsunoda,5,0,0.0,0.0,0.0,0,15.6,13.6,13,18,56.4,1
2022_13,max_verstappen,5,5,1.0,100.0,20.0,5,2.4,1.8,1,7,59.4,0
2022_13,hamilton,5,5,1.0,76.0,15.2,5,3.0,5.6,2,4,59.4,0
2022_13,russell,5,4,0.8,54.0,10.8,4,6.4,6.2,3,18,49.0,1
2022_13,sainz,5,3,0.6,55.0,11.0,3,9.2,6.0,1,20,47.8,2
2022_13,perez,5,3,0.6,49.0,9.8,3,9.6,5.4,2,20,37.4,2
2022_13,leclerc,5,3,0.6,47.0,9.4,3,9.6,5.2,1,19,46.2,2
2022_13,norris,5,4,0.8,22.0,4.4,4,8.8,9.2,6,15,59.2,0
2022_13,alonso,5,5,1.0,27.0,5.4,5,7.4,9.0,5,10,59.2,0
2022_13,ocon,5,4,0.8,23.0,4.6,4,8.8,10.2,5,15,56.4,1
2022_13,vettel,5,2,0.4,10.0,2.0,2,11.0,14.6,6,17,59.2,0
2022_13,stroll,5,2,0.4,2.0,0.4,2,12.0,16.6,10,16,58.2,1
2022_13,gasly,5,1,0.2,10.0,2.0,1,12.4,12.0,5,16,54.0,1
2022_13,zhou,5,1,0.2,4.0,0.8,1,15.0,12.4,8,19,42.0,2
2022_13,mick_schumacher,5,2,0.4,12.0,2.4,2,12.4,14.2,6,19,48.6,1
2022_13,ricciardo,5,3,0.6,8.0,1.6,3,10.0,11.0,8,13,59.2,0
2022_13,kevin_magnussen,5,2,0.4,5.0,1.0,2,14.0,13.0,8,18,52.0,2
2022_13,albon,5,0,0.0,0.0,0.0,0,14.0,14.6,12,20,48.6,1
2022_13,latifi,5,0,0.0,0.0,0.0,0,15.8,16.2,12,19,52.0,2
2022_13,tsunoda,5,0,0.0,0.0,0.0,0,16.2,13.0,13,20,47.2,2
2022_13,bottas,5,1,0.2,6.0,1.2,1,12.0,9.8,7,17,52.6,1
2022_14,max_verstappen,5,5,1.0,100.0,20.0,5,2.4,3.2,1,7,63.2,0
2022_14,perez,5,3,0.6,40.0,8.0,3,10.2,7.2,2,20,41.2,2
2022_14,sainz,5,4,0.8,67.0,13.4,4,6.0,5.6,1,18,60.2,1
2022_14,russell,5,4,0.8,54.0,10.8,4,6.4,5.4,3,18,52.8,1
2022_14,alonso,5,5,1.0,25.0,5.0,5,7.6,8.2,5,10,62.8,0
2022_14,leclerc,5,4,0.8,55.0,11.0,4,7.0,5.6,1,19,56.0,1
2022_14,ocon,5,4,0.8,24.0,4.8,4,8.6,8.6,5,15,60.0,1
2022_14,vettel,5,2,0.4,3.0,0.6,2,11.8,16.4,9,17,62.8,0
2022_14,gasly,5,0,0.0,0.0,0.0,0,13.8,10.8,12,16,57.6,1
2022_14,albon,5,0,0.0,0.0,0.0,0,15.0,14.6,12,20,52.4,1
2022_14,stroll,5,2,0.4,2.0,0.4,2,11.0,15.6,10,13,62.8,0
2022_14,norris,5,4,0.8,26.0,5.2,4,8.4,7.8,6,15,63.0,0
2022_14,tsunoda,5,0,0.0,0.0,0.0,0,17.4,14.6,14,20,50.8,2
2022_14,zhou,5,1,0.2,4.0,0.8,1,14.0,12.0,8,19,51.2,1
2022_14,ricciardo,5,2,0.4,4.0,0.8,2,11.4,10.4,9,15,62.8,0
2022_14,kevin_magnussen,5,2,0.4,5.0,1.0,2,13.8,12.4,8,18,59.6,1
2022_14,mick_schumacher,5,2,0.4,12.0,2.4,2,12.4,13.2,6,19,52.4,1
2022_14,latifi,5,0,0.0,0.0,0.0,0,16.4,16.4,12,19,55.8,2
2022_14,bottas,5,1,0.2,6.0,1.2,1,13.8,8.4,7,20,55.6,2
2022_14,hamilton,5,5,1.0,83.0,16.6,5,2.6,5.6,2,3,63.2,0
2022_15,max_verstappen,5,5,1.0,101.0,20.2,5,2.4,5.8,1,7,58.0,0
2022_15,russell,5,4,0.8,54.0,10.8,4,6.4,4.8,3,18,47.6,1
2022_15,leclerc,5,4,0.8,53.0,10.6,4,7.2,4.8,1,19,50.8,1
2022_15,hamilton,5,4,0.8,68.0,13.6,4,6.0,5.6,2,20,49.2,1
2022_15,perez,5,4,0.8,58.0,11.6,4,6.6,5.0,2,20,48.6,1
2022_15,alonso,5,5,1.0,33.0,6.6,5,6.8,8.4,5,10,57.6,0
2022_15,norris,5,4,0.8,26.0,5.2,4,7.8,8.4,6,12,57.8,0
2022_15,sainz,5,4,0.8,63.0,12.6,4,6.2,5.2,1,18,55.0,1
2022_15,ocon,5,4,0.8,22.0,4.4,4,8.8,10.4,5,15,54.8,1
2022_15,stroll,5,1,0.2,1.0,0.2,1,11.2,14.0,10,13,57.6,0
2022_15,gasly,5,1,0.2,2.0,0.4,1,12.8,7.8,9,16,52.4,1
2022_15,albon,5,1,0.2,1.0,0.2,1,14.4,13.4,10,20,47.2,1
2022_15,mick_schumacher,5,2,0.4,12.0,2.4,2,12.0,15.8,6,17,57.4,0
2022_15,vettel,5,3,0.6,7.0,1.4,3,11.0,15.2,8,17,57.6,0
2022_15,kevin_magnussen,5,2,0.4,5.0,1.0,2,13.6,13.8,8,18,54.2,1
2022_15,zhou,5,0,0.0,0.0,0.0,0,15.2,13.6,13,19,46.0,1
2022_15,ricciardo,5,2,0.4,4.0,0.8,2,12.2,10.0,9,15,57.6,0
2022_15,latifi,5,0,0.0,0.0,0.0,0,16.8,15.0,12,19,50.4,2
2022_15,bottas,5,0,0.0,0.0,0.0,0,16.2,8.8,11,20,41.8,3
2022_15,tsunoda,5,0,0.0,0.0,0.0,0,16.4,10.6,13,20,50.2,1
2022_16,max_verstappen,5,5,1.0,121.0,24.2,5,1.2,5.6,1,2,62.0,0
2022_16,leclerc,5,4,0.8,56.0,11.2,4,7.0,4.6,1,19,54.8,1
2022_16,russell,5,5,1.0,72.0,14.4,5,3.2,4.4,2,4,62.0,0
2022_16,sainz,5,4,0.8,42.0,8.4,4,7.6,5.6,3,18,59.0,1
2022_16,hamilton,5,4,0.8,64.0,12.8,4,6.2,5.4,2,20,53.2,1
2022_16,perez,5,4,0.8,50.0,10.0,4,7.2,5.2,2,20,52.6,1
2022_16,norris,5,4,0.8,24.0,4.8,4,8.0,8.6,7,12,61.8,0
2022_16,gasly,5,1,0.2,2.0,0.4,1,11.8,7.8,9,15,61.6,0
2022_16,de_vries,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0
2022_16,zhou,5,0,0.0,0.0,0.0,0,14.6,14.6,13,16,60.4,0
2022_16,ocon,5,5,1.0,24.0,4.8,5,7.6,9.8,5,9,61.8,0
2022_16,mick_schumacher,5,1,0.2,8.0,1.6,1,13.0,13.6,6,17,61.4,0
2022_16,bottas,5,0,0.0,0.0,0.0,0,16.6,9.6,11,20,48.4,3
2022_16,tsunoda,5,0,0.0,0.0,0.0,0,17.6,9.8,13,20,48.4,2
2022_16,latifi,5,0,0.0,0.0,0.0,0,18.0,17.0,17,19,54.2,2
2022_16,kevin_magnussen,5,1,0.2,4.0,0.8,1,14.6,14.0,8,18,58.2,1
2022_16,ricciardo,5,2,0.4,4.0,0.8,2,13.0,10.6,9,17,61.6,0
2022_16,stroll,5,2,0.4,2.0,0.4,2,11.0,12.0,10,13,61.6,0
2022_16,alonso,5,5,1.0,31.0,6.2,5,7.0,9.6,5,10,61.6,0
2022_16,vettel,5,2,0.4,5.0,1.0,2,12.0,15.4,8,17,61.6,0
2022_17,perez,5,5,1.0,59.0,11.8,5,4.4,6.8,2,6,58.4,0
2022_17,leclerc,5,4,0.8,49.0,9.8,4,7.2,4.4,2,19,51.2,1
2022_17,sainz,5,5,1.0,54.0,10.8,5,4.8,8.6,3,8,58.4,0
2022_17,norris,5,4,0.8,24.0,4.8,4,8.0,7.2,7,12,58.4,0
2022_17,ricciardo,5,1,0.2,2.0,0.4,1,14.6,9.2,9,17,56.6,1
2022_17,stroll,5,2,0.4,2.0,0.4,2,12.0,12.0,10,18,55.4,1
2022_17,max_verstappen,5,5,1.0,127.0,25.4,5,1.0,6.8,1,1,58.4,0
2022_17,vettel,5,2,0.4,5.0,1.0,2,12.6,14.0,8,20,49.6,1
2022_17,hamilton,5,4,0.8,59.0,11.8,4,6.6,7.6,2,20,49.6,1
2022_17,gasly,5,2,0.4,6.0,1.2,2,10.4,6.0,8,12,58.2,0
2022_17,bottas,5,0,0.0,0.0,0.0,0,17.0,12.6,13,20,44.8,3
2022_17,kevin_magnussen,5,0,0.0,0.0,0.0,0,16.2,15.8,15,18,54.6,1
2022_17,mick_schumacher,5,0,0.0,0.0,0.0,0,14.2,15.2,12,17,58.0,0
2022_17,russell,5,5,1.0,75.0,15.0,5,3.0,4.0,2,4,58.4,0
2022_17,tsunoda,5,0,0.0,0.0,0.0,0,17.2,10.6,13,20,44.8,2
2022_17,ocon,5,4,0.8,14.0,2.8,4,8.8,11.4,7,11,58.2,0
2022_17,albon,5,1,0.2,1.0,0.2,1,12.8,13.2,10,17,61.6,0
2022_17,alonso,5,4,0.8,30.0,6.0,4,8.8,7.0,5,19,53.8,1
2022_17,latifi,5,0,0.0,0.0,0.0,0,17.2,15.6,15,18,55.0,1
2022_17,zhou,5,1,0.2,1.0,0.2,1,13.8,13.8,10,16,57.0,0
2022_18,max_verstappen,5,5,1.0,108.0,21.6,5,2.2,8.0,1,7,59.6,0
2022_18,perez,5,5,1.0,72.0,14.4,5,3.8,6.6,1,6,59.6,0
2022_18,leclerc,5,5,1.0,67.0,13.4,5,3.8,4.4,2,6,59.6,0
2022_18,ocon,5,3,0.6,10.0,2.0,3,10.4,12.8,7,16,52.8,1
2022_18,hamilton,5,4,0.8,43.0,8.6,4,8.0,7.4,2,20,50.8,1
2022_18,vettel,5,3,0.6,9.0,1.8,3,12.0,14.2,8,20,50.8,1
2022_18,alonso,5,3,0.6,22.0,4.4,3,11.2,6.6,5,19,47.2,2
2022_18,russell,5,4,0.8,60.0,12.0,4,5.2,2.8,2,14,59.2,0
2022_18,latifi,5,0,0.0,0.0,0.0,0,17.6,15.8,15,19,48.4,1
2022_18,norris,5,4,0.8,30.0,6.0,4,7.4,7.4,4,12,59.6,0
2022_18,ricciardo,5,1,0.2,10.0,2.0,1,13.8,10.6,5,17,57.8,1
2022_18,stroll,5,2,0.4,9.0,1.8,2,11.2,11.2,6,18,56.6,1
2022_18,tsunoda,5,0,0.0,0.0,0.0,0,16.2,11.0,13,20,48.2,2
2022_18,kevin_magnussen,5,0,0.0,0.0,0.0,0,15.0,13.6,12,16,59.0,0
2022_18,bottas,5,0,0.0,0.0,0.0,0,16.4,13.4,11,20,46.0,3
2022_18,zhou,5,1,0.2,1.0,0.2,1,14.6,13.4,10,20,48.8,1
2022_18,mick_schumacher,5,0,0.0,0.0,0.0,0,13.8,14.2,12,17,59.0,0
2022_18,gasly,5,3,0.6,7.0,1.4,3,10.0,4.6,8,12,59.4,0
2022_18,sainz,5,5,1.0,58.0,11.6,5,4.4,5.6,3,8,59.6,0
2022_18,albon,5,1,0.2,1.0,0.2,1,13.8,13.8,10,17,52.6,1
2022_19,max_verstappen,5,5,1.0,108.0,21.6,5,2.2,6.2,1,7,51.2,0
2022_19,hamilton,5,4,0.8,34.0,6.8,4,8.6,7.2,4,20,42.4,1
2022_19,leclerc,5,5,1.0,74.0,14.8,5,3.2,4.2,2,6,51.2,0
2022_19,perez,5,5,1.0,80.0,16.0,5,3.2,5.2,1,6,51.2,0
2022_19,russell,5,4,0.8,49.0,9.8,4,6.2,4.2,2,14,50.8,0
2022_19,norris,5,4,0.8,25.0,5.0,4,8.0,8.6,4,12,51.2,0
2022_19,alonso,5,3,0.6,24.0,4.8,3,11.0,6.8,5,19,39.0,2
2022_19,vettel,5,3,0.6,16.0,3.2,3,11.2,12.4,6,20,42.6,1
2022_19,kevin_magnussen,5,0,0.0,0.0,0.0,0,14.6,14.6,12,16,50.8,0
2022_19,tsunoda,5,0,0.0,0.0,0.0,0,15.0,10.4,13,20,40.2,2
2022_19,ocon,5,3,0.6,20.0,4.0,3,9.4,12.8,4,16,44.6,1
2022_19,zhou,5,1,0.2,1.0,0.2,1,15.2,13.8,10,20,40.6,1
2022_19,albon,5,1,0.2,1.0,0.2,1,15.2,14.4,10,20,42.0,2
2022_19,gasly,5,3,0.6,7.0,1.4,3,11.2,8.0,8,18,51.2,0
2022_19,mick_schumacher,5,0,0.0,0.0,0.0,0,14.4,14.2,12,17,50.8,0
2022_19,ricciardo,5,1,0.2,10.0,2.0,1,13.0,11.0,5,17,49.6,1
2022_19,latifi,5,1,0.2,2.0,0.4,1,15.8,16.0,9,19,40.2,1
2022_19,stroll,5,2,0.4,9.0,1.8,2,11.4,12.2,6,18,48.4,1
2022_19,bottas,5,0,0.0,0.0,0.0,0,15.4,14.2,11,19,38.6,2
2022_19,sainz,5,4,0.8,46.0,9.2,4,7.4,5.8,3,19,45.6,1
2022_20,max_verstappen,5,5,1.0,107.0,21.4,5,2.2,3.8,1,7,53.6,0
2022_20,hamilton,5,5,1.0,52.0,10.4,5,5.0,7.0,2,9,53.6,0
2022_20,perez,5,5,1.0,74.0,14.8,5,3.6,6.6,1,6,53.6,0
2022_20,russell,5,4,0.8,48.0,9.6,4,6.4,4.0,2,14,53.2,0
2022_20,sainz,5,3,0.6,31.0,6.2,3,10.8,5.8,3,20,37.0,2
2022_20,leclerc,5,5,1.0,81.0,16.2,5,2.6,3.6,2,3,53.6,0
2022_20,ricciardo,5,1,0.2,10.0,2.0,1,13.2,12.6,5,17,52.0,1
2022_20,ocon,5,2,0.4,14.0,2.8,2,10.2,9.6,4,16,47.0,1
2022_20,norris,5,5,1.0,33.0,6.6,5,6.8,6.4,4,10,53.6,0
2022_20,bottas,5,0,0.0,0.0,0.0,0,15.4,13.0,11,19,41.6,2
2022_20,gasly,5,2,0.4,5.0,1.0,2,12.2,10.2,8,18,53.6,0
2022_20,albon,5,1,0.2,1.0,0.2,1,14.4,12.6,10,20,39.4,2
2022_20,zhou,5,1,0.2,1.0,0.2,1,14.8,13.8,10,20,43.0,1
2022_20,vettel,5,3,0.6,16.0,3.2,3,11.2,12.4,6,20,45.0,1
2022_20,stroll,5,2,0.4,9.0,1.8,2,12.8,11.4,6,18,43.8,2
2022_20,mick_schumacher,5,0,0.0,0.0,0.0,0,14.0,13.6,12,17,53.4,0
2022_20,kevin_magnussen,5,1,0.2,2.0,0.4,1,13.2,14.8,9,16,53.4,0
2022_20,latifi,5,1,0.2,2.0,0.4,1,15.6,17.2,9,19,42.8,1
2022_20,alonso,5,3,0.6,20.0,4.0,3,11.4,9.0,6,19,41.4,2
2022_20,tsunoda,5,1,0.2,1.0,0.2,1,14.4,14.2,10,20,42.6,2
2022_21,russell,5,4,0.8,43.0,8.6,4,6.8,3.2,3,14,53.0,0
2022_21,hamilton,5,5,1.0,58.0,11.6,5,4.6,6.8,2,9,53.4,0
2022_21,sainz,5,3,0.6,37.0,7.4,3,10.2,6.2,3,20,36.8,2
2022_21,leclerc,5,5,1.0,74.0,14.8,5,3.2,4.6,2,6,53.4,0
2022_21,alonso,5,2,0.4,12.0,2.4,2,14.0,8.2,7,19,39.6,3
2022_21,max_verstappen,5,5,1.0,106.0,21.2,5,2.2,3.8,1,7,53.4,0
2022_21,perez,5,5,1.0,79.0,15.8,5,3.2,6.4,1,6,53.4,0
2022_21,ocon,5,2,0.4,16.0,3.2,2,10.0,9.2,4,16,46.6,1
2022_21,bottas,5,1,0.2,1.0,0.2,1,13.6,11.0,10,19,45.0,1
2022_21,stroll,5,1,0.2,8.0,1.6,1,13.8,13.4,6,18,43.4,2
2022_21,vettel,5,3,0.6,16.0,3.2,3,11.2,11.8,6,20,44.6,1
2022_21,zhou,5,1,0.2,1.0,0.2,1,14.2,13.4,10,20,42.6,1
2022_21,mick_schumacher,5,0,0.0,0.0,0.0,0,14.6,15.0,12,17,53.0,0
2022_21,gasly,5,2,0.4,5.0,1.0,2,12.2,10.8,8,18,53.2,0
2022_21,albon,5,0,0.0,0.0,0.0,0,14.8,14.8,12,20,44.6,2
2022_21,latifi,5,1,0.2,2.0,0.4,1,15.6,16.8,9,19,42.4,1
2022_21,tsunoda,5,1,0.2,1.0,0.2,1,14.4,15.0,10,20,44.0,2
2022_21,norris,5,5,1.0,29.0,5.8,5,7.2,6.6,4,10,53.2,0
2022_21,kevin_magnussen,5,1,0.2,2.0,0.4,1,13.6,15.0,9,17,53.0,0
2022_21,ricciardo,5,2,0.4,16.0,3.2,2,11.2,11.4,5,17,51.6,1
