race_id,driver_id,races_with_pit_data_previous_3,avg_pit_stop_time_previous_3_races,best_pit_stop_time_previous_3_races,worst_pit_stop_time_previous_3_races,total_pit_stops_previous_3_races,avg_total_pit_time_previous_3_races,avg_pit_stop_rank_previous_3_races
2018_21,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,perez,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,alonso,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,brendon_hartley,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,vandoorne,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,sirotkin,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,ocon,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,ericsson,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2018_21,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_01,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_02,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_03,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_04,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_05,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_06,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_07,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_08,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_09,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_10,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_11,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_12,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_13,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_14,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_15,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_16,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_17,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_18,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,bottas,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,leclerc,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,albon,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,norris,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,perez,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,kvyat,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,stroll,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,russell,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,kevin_magnussen,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,kubica,0,0.0,0.0,0.0,0,0.0,0.0
2019_19,vettel,0,0.0,0.0,0.0,0,0.0,0.0
2019_20,max_verstappen,0,0.0,0.0,0.0,0,0.0,0.0
2019_20,gasly,0,0.0,0.0,0.0,0,0.0,0.0
2019_20,sainz,0,0.0,0.0,0.0,0,0.0,0.0
2019_20,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2019_20,giovinazzi,0,0.0,0.0,0.0,0,0.0,0.0
2019_20,ricciardo,0,0.0,0.0,0.0,0,0.0,0.0
2019_20,hamilton,0,0.0,0.0,0.0,0,0.0,0.0
2019_20,norris,0,0.0,0.0,0.0,0,0.0,0.0
